"CustomerValue","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","PeakCallsInOut","OffPeakCallsInOut","MonthsInService","AgeHH1","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","IncomeGroup","PrizmCode","Occupation","fit.cluster"
2,49.99,670,70,0,0,-30,0,134,155,7,20,0,0,0,0,5,4,8,4
1,76.24,558,45,98,0,325,59.7,55.3,145.3,17,20,0,0,0,0,4,4,8,2
1,126.03,2085,60,186,0.2,1094,103.9,119,184.3,8,20,0,0,0,0,5,4,8,3
3,122.11,1010,46,174,2.1,906,121.6,202.3,351.7,23,22,0,0,0,0,2,2,8,2
3,32.98,266,42,0,0,-39,-3,0,0,10,24,1,1,0,1,5,2,1,5
2,24.99,0,25,0,0,0,0,0,0,24,26,1,1,0,0,4,2,8,5
3,30.25,144,30,0,0,-43,-0.2,23.7,40.7,27,26,1,1,0,0,3,4,1,5
3,30.27,33,30,0,0,-7,-0.3,10,4,19,26,1,1,0,1,5,4,8,5
3,34.17,260,35,0,0,7,0.8,50.3,42.7,30,26,0,0,0,0,4,2,8,5
1,51.76,408,67,0,0,-154,-7.7,99.7,25,8,26,0,0,0,0,3,2,8,4
3,51.94,184,50,0,0,-149,-1.9,17.7,17.7,19,26,1,1,0,0,7,4,8,5
2,52.91,486,50,12,0,-424,-19.7,110.3,70.3,26,26,1,1,0,0,7,2,8,4
3,53.25,218,50,0,0,-22,0,51.3,24.7,25,26,0,0,0,0,6,2,8,5
3,56.72,1210,45,49,0,237,39.6,125.7,344.7,26,26,0,1,0,0,4,4,8,2
1,58.38,270,70,0,0.4,146,-0.4,94.7,39,19,26,1,1,0,0,1,4,8,5
2,66.06,277,30,103,0.1,173,58.5,59.3,51.7,14,26,0,0,0,0,8,4,8,5
2,76.59,997,48,178,4.7,-997,-76.6,24.7,18,10,26,0,0,0,0,6,4,8,1
1,111.69,1530,61,86,0,917,-47.8,102.7,143.7,8,26,1,1,0,1,8,4,6,3
1,138.15,1250,51,59,0.4,-427,-139.2,322.3,321.3,19,26,1,1,0,0,5,4,8,1
2,35.24,143,45,0,0,69,0.7,54,21,26,28,1,1,0,0,4,1,8,5
2,40.47,349,47,8,0,-83,-5.5,71.7,44,11,28,1,1,0,0,6,4,8,4
3,48.52,396,40,47,0,130,16.2,0,0,9,28,0,0,0,1,4,2,8,4
3,51.17,263,41,28,0,-111,-6.2,69.7,39.3,19,28,0,0,0,0,6,4,8,5
1,34.24,18,40,0,0,-18,-0.2,3.3,1.7,12,30,0,0,0,0,2,3,8,5
2,44.62,222,45,0,0.6,-138,-1.2,54.3,47.3,12,30,1,1,0,0,4,4,8,5
3,10.09,46,10,0,0,-13,-0.1,0,0,8,32,0,0,0,0,6,1,8,5
3,51.62,460,70,0,0.6,-20,0.4,44,33.7,7,34,0,0,0,0,6,3,8,4
2,86.38,152,21,70,0,272,68.3,27,15,22,34,0,0,0,0,6,4,8,5
3,87.47,1076,85,7,6.7,150,25.8,281.7,47.7,12,34,0,0,0,0,9,4,8,2
2,30.5,83,30,0,0,-62,-0.2,29.3,4,31,36,0,0,0,0,4,2,8,5
3,32.17,84,32,0,0.2,16,2.8,20,28.7,26,36,1,1,0,0,9,2,8,5
1,133.68,769,61,214,0.2,-370,-75.7,113.7,48.7,27,36,0,0,1,0,6,4,8,1
1,10,0,10,0,0,0,0,0,0,11,38,0,0,0,0,7,4,1,5
3,13.48,186,10,9,1.2,-30,-1.6,31.3,21.7,7,38,1,1,0,0,9,1,8,5
2,34.99,20,45,0,0,-20,0,0,0,9,38,0,0,0,0,4,2,8,5
3,40.74,92,45,0,0,-71,-1.7,9,3.3,13,38,0,0,0,0,6,4,8,5
1,44.91,603,50,0,0,-76,-4.9,132.7,65.7,32,38,1,1,0,0,6,2,2,4
2,46.16,226,30,33,1.9,-120,-16.2,59.3,27.7,28,38,0,0,0,1,9,2,1,5
1,50.49,364,50,1,0,-6,-0.5,78.3,93.3,24,38,0,0,0,0,3,4,8,4
2,50.67,364,50,1,0,-240,-0.7,59.7,62,12,38,0,0,0,0,4,4,8,4
2,50.78,358,50,0,0.1,48,0.2,131.7,16,18,38,0,0,0,0,5,1,1,4
3,53.43,176,30,48,6.3,86,26.4,37,13.7,23,38,1,1,0,0,1,4,6,5
2,79.78,408,50,0,29.8,79,-27.8,67,14.7,38,38,1,1,0,1,9,2,1,4
1,89.42,1128,60,78,0,-49,-20.1,309,319.3,21,38,0,0,0,0,5,4,8,2
1,100.19,630,45,186,0,-30,-20,0,0,12,38,0,0,0,0,6,1,1,4
1,130.61,930,70,207,2,-278,-67.7,80.3,33.7,8,38,1,1,0,0,5,1,8,1
2,134.49,2061,130,46,0,255,6.7,476.7,159,31,38,0,0,0,0,9,1,7,3
3,28.49,11,30,0,0,-10,0,6.3,0.3,24,40,0,0,0,0,9,4,8,5
3,29.25,318,30,0,0,8,-0.8,69.7,20.3,19,40,1,1,0,0,9,1,8,5
2,29.99,44,40,0,0,2,0,16,9,16,40,1,1,0,0,7,3,8,5
3,33.25,204,30,0,0,-30,0,51,26.3,19,40,1,1,0,0,6,2,8,5
2,34.72,66,30,3,9.6,64,17.4,13.3,9.7,16,40,1,1,0,0,4,3,2,5
3,34.99,15,45,0,0,-8,0,5.7,6.7,34,40,0,0,0,0,7,4,8,5
1,37.48,157,40,0,0,-74,0.7,35,60.7,16,40,1,1,0,0,6,2,8,5
1,40.51,235,50,0,0.2,15,-0.5,22.3,16,13,40,1,1,0,0,6,1,8,5
2,53.55,1185,50,3,0,132,-2.6,246.7,424.3,12,40,0,0,0,0,0,4,8,2
2,60.52,94,72,0,0,45,-0.5,22,11.3,7,40,1,1,0,0,4,4,8,5
2,71.64,570,40,119,0,144,33.2,101,111.7,12,40,1,1,0,0,9,2,8,4
3,84.99,160,95,0,0,-51,0,48,9.3,17,40,1,1,0,0,8,3,1,5
1,92.99,1522,95,0,0,284,0,146.7,170.3,9,40,1,1,0,0,6,2,8,3
2,150.36,1141,75,0,0,76,49.2,242,71,53,40,1,1,0,0,7,1,1,2
3,6.77,51,6,2,0,-30,6.8,31.3,7,19,42,1,1,0,0,3,4,8,5
2,10.09,61,10,0,0,-37,-0.1,14,17,16,42,1,1,0,0,9,1,8,5
2,13.25,413,10,0,0,-32,0,100.3,40,22,42,0,0,0,0,6,4,8,4
3,20.17,12,20,0,0,-6,-0.2,4.3,0,23,42,1,1,0,0,9,2,1,5
2,21.83,76,17,10,0,-41,-4.8,32.7,19.3,39,42,0,0,0,0,9,2,8,5
1,29.99,46,30,0,0,40,0,6.7,7.3,26,42,1,1,0,1,9,1,1,5
2,30,148,30,0,0,-16,0,22.7,12.3,25,42,0,0,0,0,6,2,8,5
1,30.26,53,40,0,0,92,-0.3,0,1,7,42,1,1,0,0,6,2,2,5
1,30.6,12,30,0,0,23,0.7,0.7,1.3,26,42,1,1,0,0,6,2,5,5
2,33.51,66,30,0,0,-17,-0.3,7.3,7,15,42,1,1,0,0,6,4,1,5
2,34.99,176,45,0,0,29,0,36.3,39,11,42,1,1,0,0,4,4,5,5
1,35.47,704,45,0,0,44,1.4,0,0,14,42,1,1,0,0,8,2,8,4
2,36.85,449,35,6,0,-82,-1.9,155.3,76.7,37,42,0,0,0,0,3,2,8,4
2,36.94,135,30,16,0.7,50,13.3,11,12.3,23,42,1,1,0,1,6,1,7,5
2,40.72,253,40,29,0,-198,-10.7,46.3,39,13,42,1,1,0,0,5,4,8,5
3,47.59,184,60,0,0,-15,-0.1,50,22.3,21,42,1,1,0,0,6,2,1,5
2,48.8,189,30,39,0,257,29.9,4.7,6.7,25,42,1,1,0,0,7,2,8,5
1,50.9,704,10,136,1.4,86,18.9,232,27.3,27,42,0,0,0,0,6,1,8,2
3,58.21,101,70,0,0,41,1.8,20.7,14,21,42,1,1,0,0,9,1,8,5
1,63.97,491,70,13,0,104,11.9,87.3,40.7,9,42,1,1,0,0,9,4,1,4
2,73.27,844,70,44,0,-310,-13.3,72,143,22,42,0,0,0,1,3,1,5,1
2,74.52,817,36,98,7.4,-137,-34.6,163,46.3,51,42,0,1,0,0,8,3,1,4
2,82.22,166,91,0,0,-155,-7.2,65.3,48.3,12,42,1,1,0,1,4,4,8,5
3,86.66,587,50,106,3.7,57,6.4,107.7,102.7,11,42,0,0,0,0,9,4,8,4
3,93.29,779,60,106,0,-386,-28.4,128.3,122,6,42,1,1,0,0,7,2,8,1
2,171.39,1238,43,432,0,-1238,-180.2,484.3,341.3,16,42,1,1,0,0,1,1,1,1
1,8.84,100,8,3,0,-23,0.5,17,9,9,44,1,1,0,0,9,4,8,5
3,10.09,96,10,0,0,40,-0.1,20.3,15,8,44,0,0,0,0,4,4,8,5
3,10.09,322,10,0,0,90,-0.6,45.3,51,6,44,0,0,0,0,9,1,8,5
3,10.25,673,10,0,0,827,-0.2,51.7,41,7,44,1,1,0,0,6,4,1,2
1,11.05,158,10,7,0,-27,0.4,41,11.7,25,44,1,1,0,0,5,2,1,5
1,12.59,90,10,0,0,-7,0,33.7,10.3,28,44,0,0,0,0,6,4,1,5
2,13.74,283,10,13,0,-29,-2.8,78,38,22,44,0,0,1,0,1,4,8,5
3,13.74,245,10,0,0,-245,-0.5,9,3,17,44,1,1,0,0,7,1,2,5
2,16.38,261,10,6,0.5,19,0.4,71,47.7,21,44,1,1,0,0,7,1,8,5
3,17.14,0,17,0,0,0,-0.2,0,0,35,44,1,1,0,1,6,3,1,5
3,19.45,29,17,2,0,39,6,3.3,0,30,44,1,1,0,0,3,4,8,5
1,22.53,370,30,0,0,30,7.5,54,133.7,14,44,0,0,0,0,7,4,8,4
3,25.11,36,17,14,3,-26,-5.2,6,3.3,33,44,1,1,0,0,7,2,8,5
1,29.99,106,30,0,0,2,0,28.3,17.3,20,44,1,1,0,0,5,2,8,5
3,30,130,30,0,0,60,0,47,34.7,20,44,1,1,0,0,6,2,1,5
2,30.27,296,30,0,0,-13,-0.3,77,21,22,44,1,1,1,1,7,1,1,5
1,31.29,277,30,2,0,-33,-0.3,74,34,36,44,1,1,0,0,6,4,1,5
1,32.5,295,30,7,0,41,6.4,66.3,46.7,53,44,0,0,0,0,4,4,8,5
2,33.23,230,32,0,0,58,-0.7,51.3,28.7,23,44,1,1,0,0,6,1,1,5
2,34.69,78,17,47,0,46,15.8,28,18,23,44,1,1,0,0,6,4,1,5
3,34.99,11,45,0,0,-11,0,2.3,0,12,44,1,1,0,0,6,4,8,5
2,34.99,325,45,0,0,-23,0,74.3,120,12,44,1,1,0,0,6,4,2,4
2,34.99,372,45,0,0,139,0,53.7,71.3,7,44,0,0,0,0,5,2,1,4
3,35.2,244,45,0,0,-2,0.6,61,52.7,11,44,1,1,0,0,6,2,8,5
2,35.24,168,45,0,0,-4,-0.2,76,20,13,44,1,1,0,0,9,2,8,5
1,36.52,116,35,0,0,9,-1.5,44.7,20,23,44,1,1,0,0,7,4,8,5
3,38.16,428,45,7,0,-115,-3.2,41.3,71.3,7,44,0,0,0,0,6,3,1,4
3,41.39,216,32,16,9.5,-128,9.4,88,14.7,21,44,1,1,0,1,6,2,8,5
2,41.68,309,40,0,0,74,18.8,22.3,18.3,10,44,1,1,0,1,2,4,8,5
1,42.87,24,42,0,0,-19,-0.4,5.7,2,29,44,1,1,0,0,2,4,8,5
3,44.99,247,55,0,0,-85,0,14.7,13.3,9,44,0,0,0,0,7,4,8,5
2,45.08,722,50,13,0,-64,-5.1,182.7,151.7,8,44,0,0,0,0,5,1,8,4
2,46.8,461,32,56,0,41,5.4,121,33,37,44,1,1,0,0,9,2,1,4
2,48.46,114,51,0,0,-10,-8.5,12,13,18,44,0,0,0,0,6,1,1,5
1,51.89,178,45,7,0,-75,-2.9,48,21,11,44,1,1,0,1,1,4,2,5
1,57.45,228,70,0,0,180,-1,74,5.3,22,44,1,1,0,0,9,1,8,5
3,59.99,560,80,0,0,-74,0,31,42.7,10,44,1,1,0,0,8,2,8,4
1,63.99,148,70,0,0,-48,0,64.7,14.7,15,44,1,1,0,0,4,4,8,5
1,66.39,490,55,2,0,67,-13.3,118.3,88,47,44,1,1,0,0,9,4,1,4
2,66.72,982,60,30,1.1,-28,12.8,225.7,356,10,44,1,1,0,0,6,2,8,2
3,75.41,699,60,60,0.1,-168,-18.4,193,50.3,12,44,1,1,0,0,9,4,8,4
1,75.74,953,75,0,0,23,2.2,29.3,66,16,44,1,1,0,0,7,1,1,2
1,76.02,608,60,0,0.8,-43,-25,189.7,156.7,9,44,1,1,0,0,6,2,2,4
2,84.68,1065,50,83,0,-218,-29.9,250.3,432.7,15,44,0,0,0,0,4,4,8,1
3,86.21,1051,75,0,0,244,-1.2,267.7,61.7,19,44,1,1,0,0,7,4,1,2
1,95.44,1332,80,30,1.4,390,26.4,212,104.3,22,44,1,1,0,0,7,1,8,3
3,165.18,415,160,8,0,24,-1.9,89,36,46,44,1,1,0,0,4,4,8,4
1,10,97,10,0,0,-16,0,32,8.7,15,46,1,1,0,0,9,2,1,5
3,10.09,8,10,0,0,7,-0.1,1.7,2.7,8,46,1,1,0,0,7,1,1,5
3,10.3,149,10,0,0,32,0.9,31.3,9.7,23,46,1,1,0,0,7,4,1,5
1,17.55,14,17,1,0,4,-0.6,3.3,2.7,19,46,1,1,0,0,6,4,5,5
3,20.12,12,20,0,0,6,3.4,0.7,3.3,54,46,0,0,0,0,6,1,1,5
1,22.5,18,17,2,0,19,1.6,5,2.3,23,46,1,1,0,0,9,1,1,5
1,23.79,50,17,13,0,-18,-5.9,17,6.7,32,46,1,1,0,0,6,1,8,5
1,26.45,750,10,54,0,-192,-15.5,73.3,90.7,14,46,1,1,0,0,9,2,8,4
2,28.97,11,39,0,0,22,1,3,2,12,46,1,1,0,0,9,4,8,5
2,29.39,772,10,59,0.6,-51,-19.2,190,241.7,12,46,1,1,0,0,9,2,8,2
3,29.99,158,40,0,0,-58,0,15.3,7.3,19,46,0,0,0,0,8,3,1,5
1,29.99,92,40,0,0,-12,0,30.7,14,14,46,0,0,0,0,7,4,8,5
2,29.99,42,40,0,0,-30,0,20.7,7.7,13,46,1,1,0,0,6,4,1,5
3,30.07,197,30,0,0,49,-0.1,37,64,16,46,1,1,0,1,7,4,5,5
1,30.2,122,30,0,0,-38,0.6,38.7,16.7,17,46,1,1,0,0,8,4,8,5
1,30.24,101,30,0,0,-8,-0.2,12.7,20,23,46,1,1,0,1,6,2,2,5
1,30.24,175,40,0,0,-64,-0.2,0,0,22,46,1,1,0,0,9,2,1,5
2,30.27,194,30,0,0,-8,-0.3,15.3,17.3,19,46,1,1,0,0,6,4,2,5
2,30.27,92,30,0,0,-42,-0.3,16.7,11.7,19,46,1,1,0,0,9,1,8,5
2,30.28,153,30,0,0,10,-0.3,48,32.7,8,46,1,1,0,0,5,2,1,5
1,30.7,46,30,0,0,-28,-0.1,7.7,26,14,46,1,1,0,0,4,2,2,5
1,31,522,40,0,0,101,-1,68.7,75.3,8,46,1,1,0,0,6,4,2,4
2,31.77,246,30,26,0,-183,-31.8,132,10.3,36,46,0,0,0,0,8,4,8,5
1,31.93,107,30,0,0,20,5.8,7.7,7.3,24,46,1,1,1,0,6,2,2,5
2,32.19,258,30,6,0,67,6.6,9.7,10.3,25,46,1,1,0,0,6,2,1,5
3,32.49,189,32,0,0,9,0,54,24,23,46,1,1,0,0,8,4,8,5
2,32.8,68,30,31,0.5,12,3.2,27.7,7.7,8,46,1,1,0,0,4,4,1,5
2,33.76,145,25,24,0,-52,-9.8,19,27.7,29,46,0,1,0,0,7,4,1,5
3,34.6,328,30,12,0.2,9,4.8,58.7,37,31,46,1,1,0,0,6,2,8,5
1,34.99,437,45,0,0,102,0,6,12.7,13,46,1,1,0,0,9,1,8,4
2,34.99,71,45,0,0,9,0,16.3,16.3,9,46,1,1,0,0,5,4,1,5
2,35.3,300,37,7,0,278,45.9,46,68.3,21,46,1,1,0,0,6,2,7,5
3,35.4,142,32,10,0,-27,-2.9,46.7,22,24,46,1,1,0,0,7,2,8,5
1,35.62,634,35,14,0,174,-5.5,116,199.3,11,46,0,0,0,0,6,4,8,4
1,35.73,157,45,0,0.7,-9,-0.7,20.3,21.3,17,46,1,1,0,0,6,4,8,5
2,35.76,185,40,0,3.7,38,2.1,0,0,14,46,1,1,0,0,6,1,8,5
2,36.21,246,45,0,0.8,6,-1.2,36.7,26.3,7,46,1,1,0,0,6,1,8,5
1,36.33,107,30,10,0,14,-2.9,7.3,0,20,46,1,1,0,0,7,2,5,5
1,37.62,610,45,5,0.3,-176,1.7,80,121,7,46,1,1,0,1,5,4,1,4
3,37.94,262,32,10,1.1,-60,1.9,60.7,20,19,46,1,1,0,0,6,1,1,5
3,37.96,149,30,22,0,-16,-8,39.7,25.7,25,46,0,0,0,0,9,2,8,5
3,38.42,136,30,0,6.8,103,-1.6,36,17.3,35,46,1,1,0,0,5,1,1,5
3,38.83,438,51,0,3.1,176,7.9,138.3,35.3,19,46,1,1,0,0,7,4,1,4
2,39.38,696,36,0,1.7,82,-2.2,130,174.3,13,46,1,1,0,0,9,4,8,2
2,39.7,204,30,26,0,54,17.5,22.3,30.7,9,46,1,1,0,0,9,1,8,5
1,40.35,465,50,0,0,10,-0.4,73.7,31.3,13,46,1,1,0,0,9,2,8,4
2,40.73,802,39,20,1,-304,2.1,96.7,221.7,7,46,0,0,0,0,5,2,2,1
2,41.25,619,41,19,0,394,20.7,104.7,156.7,18,46,0,0,0,0,3,4,8,2
1,42.21,118,30,10,4.1,-25,-5.6,45.7,11,30,46,1,1,0,0,7,1,1,5
3,42.94,180,37,0,0,-120,-46.7,52.7,30,31,46,1,1,0,0,5,2,7,5
2,43.27,283,30,21,4.2,96,12.5,42.7,15.7,25,46,1,1,0,0,9,2,1,5
3,44.18,743,20,72,0.1,-743,-44.2,139.3,214,14,46,0,1,0,0,3,2,1,1
2,45.35,641,30,42,0,-122,-14.4,157.3,139.7,31,46,1,1,0,0,6,2,1,4
1,45.59,307,30,38,0,55,4.8,67.7,46.7,34,46,0,0,0,0,5,2,1,5
1,48.56,188,35,0,13.6,-188,-118.6,66,21.7,22,46,0,0,0,0,3,4,2,5
2,50.33,239,70,0,1,-26,1,72,30,25,46,1,1,0,0,6,4,1,5
1,50.45,167,50,0,0,130,-0.4,17,18,15,46,1,1,0,0,6,1,1,5
3,50.48,482,50,0,0,-126,-0.5,187,81.3,25,46,1,1,0,1,5,2,8,4
3,50.52,75,50,0,0,-17,-0.5,32,6.7,12,46,0,0,0,0,9,2,8,5
2,50.78,177,30,56,0,8,-7.9,35.3,28.3,22,46,1,1,0,0,5,4,1,5
3,51.08,164,50,0,0,220,0.2,39.7,9.3,22,46,0,0,0,0,9,1,8,5
2,51.24,438,50,0,0,-66,-0.2,120.7,36,49,46,1,1,0,0,9,4,5,4
3,52.1,180,50,0,3.2,-64,-2.1,21,18.7,22,46,0,0,0,0,5,3,8,5
3,52.23,538,70,0,0,83,1.8,41,99.3,7,46,1,1,0,0,3,4,8,4
2,52.38,552,30,60,0,-162,-18.3,62,91,19,46,1,1,0,0,5,2,8,4
3,53.49,1182,70,9,0,-606,-3.5,82,145.7,14,46,0,0,0,0,5,1,8,1
2,54.28,483,50,24,0.2,-46,-6.8,67,48,34,46,0,0,0,0,8,4,8,4
3,55.74,526,50,21,0,-11,-4.8,102.7,29.3,38,46,0,0,0,0,9,2,1,4
2,55.82,1352,62,2,0,352,16.7,101,167.7,38,46,0,0,0,0,9,1,8,3
2,55.82,799,60,0,0,162,1.4,128.3,115.7,12,46,1,1,0,0,3,2,1,2
1,57.35,722,59,17,0,694,28.7,71,94.3,13,46,0,0,0,0,9,1,1,2
2,58.38,427,32,33,14.9,-45,-21.6,154.7,33.7,21,46,0,0,0,0,9,2,1,4
1,59.37,1133,45,68,0,-1130,-24.4,132,342.3,14,46,1,1,0,0,5,2,8,1
1,59.42,424,76,3,0,364,-3.2,17.7,23.7,23,46,0,0,0,1,8,1,1,4
2,60.11,45,70,0,0.1,5,-0.1,0,0,12,46,1,1,0,0,5,4,7,5
1,60.28,277,70,1,0,-34,0.9,57,9.3,13,46,1,1,0,0,7,2,1,5
2,60.55,83,25,52,0,68,18.9,39.3,6.3,45,46,1,1,0,0,9,2,7,5
2,62.77,606,40,19,0,-1,38.2,156.7,94,22,46,0,0,0,0,0,4,8,4
2,62.83,545,47,59,0,-91,-12.2,154.3,94,17,46,0,0,0,0,4,2,8,4
1,64.34,538,35,98,0,-67,-9.8,98.7,96,23,46,0,0,0,0,3,3,8,4
3,64.63,230,80,0,0.4,126,0.4,0,0,15,46,1,1,0,1,9,2,1,5
1,66.47,111,70,0,0,-111,-2.5,31.7,13.7,13,46,0,0,0,0,7,2,7,5
1,68.89,685,60,55,0,-47,-18.9,0,0,14,46,1,1,0,1,7,2,1,4
2,69.8,388,44,53,0,161,21.1,73.7,21.3,31,46,1,1,0,0,9,2,8,4
3,70.14,580,50,60,0,102,14.2,197.7,67.7,23,46,1,1,0,0,4,2,8,4
3,70.42,777,45,88,0,-14,-25.5,80.3,125.7,7,46,0,0,0,0,8,1,2,2
1,73.29,510,70,58,0,102,8.7,170.3,18.3,11,46,1,1,0,0,7,1,8,4
2,73.89,286,30,110,5.5,-188,-43.9,62.3,83,31,46,1,1,0,0,4,4,1,4
1,74.67,418,35,126,0.8,-196,-37.7,164.7,57.3,28,46,1,1,0,0,8,4,1,4
2,80.34,350,89,0,0,47,-20.3,32.7,32,48,46,1,1,0,0,3,1,1,4
2,82.16,660,50,101,1.9,-184,-31.6,162,32.3,57,46,1,1,0,0,8,2,8,4
3,84.96,507,10,0,74.2,-133,-67.3,86.3,66.7,11,46,1,1,0,0,6,1,1,4
2,84.99,224,85,11,0,-42,0,82.3,9.3,37,46,1,1,0,0,9,1,1,5
3,85.48,624,95,0,0,-82,-0.5,81.3,77.3,25,46,1,1,0,0,9,4,1,4
2,86.99,268,95,0,0,-268,-2,131,58.3,11,46,1,1,0,0,9,2,1,5
1,87.06,792,95,0,2.1,-155,6.2,149.3,23.3,29,46,0,0,0,0,9,1,8,4
2,89.46,550,30,153,0,-86,-22.8,92,53,15,46,0,0,0,0,4,4,8,4
3,91.72,810,75,79,0.2,7,12.8,120.7,123,10,46,0,0,0,0,6,4,8,2
3,95,1282,60,146,0.2,240,54.8,228,182.7,12,46,1,1,0,0,7,2,8,2
3,106.16,995,50,151,2,220,46.4,237.7,109.3,19,46,1,1,0,0,7,2,1,2
2,111.23,1413,60,131,0,338,29.5,210.7,357.7,12,46,0,1,0,0,5,2,1,3
2,113.53,887,62,169,0,-874,-79.5,324.3,123.3,12,46,0,0,0,0,8,1,2,1
3,116.71,895,48,86,0.7,425,-30,149.3,216,7,46,1,1,0,0,5,2,8,2
2,118.98,773,60,104,37.5,116,-4.3,0,0,13,46,0,1,0,0,4,3,4,2
2,126.73,1498,78,173,0,159,-51.7,135,162.7,7,46,1,1,0,0,7,4,8,3
2,130.22,174,60,2,23.1,-31,-68.6,20.7,34.3,14,46,1,1,0,0,6,4,1,5
2,130.82,1173,135,0,0,159,-1.9,180,243.3,16,46,1,1,0,0,7,2,8,2
3,165.19,1131,170,0,0,43,-1.2,345.3,133.3,10,46,1,1,0,0,9,2,1,2
1,175.33,1715,10,392,3.1,737,99.1,152.3,223.3,23,46,1,1,0,1,7,2,1,3
1,192.58,1003,180,34,0,-570,-10.6,269.7,31.3,21,46,1,1,0,0,9,1,8,1
2,198.25,911,76,313,9.8,382,124.6,288,9.7,16,46,1,1,0,0,7,1,8,2
3,295.03,2582,95,590,0,-222,-60.8,728,624,15,46,1,1,0,0,5,4,8,6
2,0,76,30,0,0,0,0,29.3,17,30,48,0,0,0,0,4,4,1,5
2,5,0,5,0,0,0,0,0,0,22,48,1,1,0,0,8,4,1,5
1,9.45,39,9,0,0,-39,0.6,12.3,6,12,48,1,1,0,0,9,2,8,5
3,10,287,10,0,0,26,0,124.7,38.3,19,48,1,1,0,0,6,4,8,5
3,10,43,10,0,0,11,0,16.7,5,17,48,0,0,0,0,6,4,1,5
2,10,96,10,0,0,-32,0,22.3,3,16,48,1,1,0,0,7,2,7,5
1,10,0,10,0,0,0,0,0,0,11,48,1,1,0,0,6,1,8,5
3,10,0,10,0,0,0,0,0,0,9,48,1,1,0,0,8,1,8,5
1,10,178,10,0,0,-136,0,100.7,23,13,48,0,0,0,0,9,2,8,5
3,10,256,10,0,0,106,0,33.7,61.7,9,48,1,1,0,0,9,1,1,5
2,10,96,10,0,0,87,0,7.7,11,10,48,1,1,0,0,9,4,1,5
1,10,98,10,0,0,28,0,10.7,22,7,48,1,1,1,0,6,1,8,5
2,10.09,5,10,0,0,-4,-0.1,2.7,0.7,7,48,0,0,0,0,9,3,8,5
2,10.25,58,10,0,0,4,0.7,10,26.3,26,48,0,0,0,0,6,2,3,5
2,10.25,606,10,0,0,353,0.7,29.3,57,11,48,1,1,0,0,7,4,8,2
2,10.28,744,10,1,0,-14,0.5,104,159.3,11,48,1,1,0,1,9,4,8,4
3,11.48,255,10,0,0,-84,-1.5,49.7,61.3,14,48,1,1,0,0,7,1,1,5
2,12.03,103,10,7,0,11,6.1,5.3,20.7,11,48,0,0,0,1,4,1,1,5
2,12.09,34,10,2,0,-34,-2.1,12.3,5.3,17,48,0,0,0,0,5,2,1,5
1,12.82,41,10,0,2.8,14,8.5,6.3,10,22,48,0,0,0,0,4,2,8,5
1,14,0,10,0,0,0,0,0,0,11,48,1,1,0,1,8,2,1,5
3,14,88,10,0,0,-12,0,16.3,12.7,8,48,1,1,0,1,7,3,1,5
3,14.17,370,10,13,0,12,-4.2,82.3,51.7,11,48,1,1,0,0,3,4,1,4
2,15.56,79,10,0,5.4,-38,-5.6,40.7,5,52,48,0,0,0,0,5,4,8,5
2,15.6,151,10,4,0,-51,-1.6,78.7,8.3,14,48,1,1,0,0,9,2,1,5
2,15.87,180,10,19,0,153,6.4,20.7,22.7,11,48,0,0,0,1,4,1,1,5
2,17.12,9,17,0,0.1,4,0,1,1.3,29,48,1,1,0,0,9,1,8,5
2,17.8,29,18,0,0,15,2.2,3,2.7,20,48,0,0,0,0,7,4,8,5
3,18.52,92,17,0,0,0,-2.4,18.7,10,39,48,0,0,0,0,6,4,8,5
1,19.33,52,17,6,0,-14,-2.3,30.7,11.7,26,48,0,0,0,0,9,2,1,5
3,19.51,36,19,0,0,60,-21.5,2.7,2.7,31,48,1,1,0,0,6,2,8,5
3,20.17,2,20,0,0,0,-0.2,0.3,1,10,48,1,1,0,0,6,2,1,5
1,20.41,20,17,1,3,-12,-3.4,4,1,37,48,1,1,0,0,9,2,1,5
3,20.65,98,15,12,0,-7,-5.6,28.7,15,37,48,0,0,0,0,4,4,8,5
3,20.7,500,22,0,0,-100,-19.7,66,130.7,18,48,1,1,0,1,7,2,1,4
2,22.46,582,10,18,3,-78,15.9,184.7,66.7,42,48,1,1,0,0,9,2,8,4
2,22.49,122,30,0,0,122,-22.5,0,0,14,48,1,1,0,0,7,4,8,5
1,22.49,0,40,0,0,0,7.5,0,0,10,48,1,1,0,0,8,2,1,5
2,22.75,31,17,16,0,7,1.9,5.7,9.3,26,48,0,0,0,0,6,2,1,5
1,23.06,272,10,28,1.6,42,13.3,90,42,20,48,1,1,0,0,6,4,2,5
3,23.39,6,17,0,0,0,-0.2,1.3,2,31,48,1,1,0,0,7,1,1,5
3,24.16,614,40,5,0,236,-24.2,40.3,62,13,48,1,1,0,1,7,2,8,4
2,24.99,33,25,0,0,-1,0,9.3,6,33,48,1,1,0,0,6,4,1,5
3,25.59,413,25,0,0.2,-181,0.1,27,77.7,26,48,1,1,1,0,7,2,1,4
3,25.8,40,20,20,0,-5,-5.8,13.7,2.7,12,48,0,0,0,0,6,4,8,5
